route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
2,246100724610095,246100724610095+1827111+0,Grand Central,9332,1,,3,0,0
2,246100724610095,246100724610095+1827124+0,Crestwood,9337,0,,14,0,0
2,246100724610095,246100724610095+1827131+0,Grand Central,9340,1,,3,0,0
2,246100724610095,246100724610095+1827135+0,Crestwood,9341,0,,14,0,0
2,246100724610095,246100724610095+1827139+0,Grand Central,9344,1,,3,0,0
2,246100724610095,246100724610095+1827143+0,Crestwood,9345,0,,14,0,0
2,246100724610095,246100724610095+1827147+0,Grand Central,9348,1,,3,0,0
2,246100724610095,246100724610095+1827159+0,Crestwood,9353,0,,14,0,0
2,246100724610095,246100724610095+1827172+0,Grand Central,9360,1,,3,0,0
2,246100724610095,246100724610095+1827196+0,Grand Central,9500,1,,3,0,0
2,246100724610095,246100724610095+1827199+0,Grand Central,9502,1,,3,0,0
2,246100724610095,246100724610095+1827202+0,Grand Central,9504,1,,3,0,0
2,246100724610095,246100724610095+1827205+0,Grand Central,9506,1,,3,0,0
2,246100724610095,246100724610095+1827209+0,North White Plains,9507,0,,14,0,0
2,246100724610095,246100724610095+1827213+0,Grand Central,9510,1,,3,0,0
2,246100724610095,246100724610095+1827217+0,North White Plains,9511,0,,14,0,0
2,246100724610095,246100724610095+1827221+0,Grand Central,9514,1,,3,0,0
2,246100724610095,246100724610095+1827225+0,North White Plains,9515,0,,14,0,0
2,246100724610095,246100724610095+1827229+0,Grand Central,9518,1,,3,0,0
2,246100724610095,246100724610095+1827233+0,North White Plains,9519,0,,14,0,0
2,246100724610095,246100724610095+1827237+0,Grand Central,9522,1,,3,0,0
2,246100724610095,246100724610095+1827245+0,Grand Central,9526,1,,3,0,0
2,246100724610095,246100724610095+1827265+0,Grand Central,9534,1,,3,0,0
2,246100724610095,246100724610095+1827273+0,Grand Central,9538,1,,3,0,0
2,246100724610095,246100724610095+1827277+0,North White Plains,9539,0,,14,0,0
2,246100724610095,246100724610095+1827281+0,Grand Central,9542,1,,3,0,0
2,246100724610095,246100724610095+1827285+0,North White Plains,9543,0,,14,0,0
2,246100724610095,246100724610095+1827289+0,Grand Central,9546,1,,3,0,0
2,246100724610095,246100724610095+1827293+0,North White Plains,9547,0,,14,0,0
2,246100724610095,246100724610095+1827297+0,Grand Central,9550,1,,3,0,0
2,246100724610095,246100724610095+1827301+0,North White Plains,9551,0,,14,0,0
2,246100724610095,246100724610095+1827305+0,Grand Central,9554,1,,3,0,0
2,246100724610095,246100724610095+1827309+0,North White Plains,9555,0,,14,0,0
2,246100724610095,246100724610095+1827318+0,North White Plains,9559,0,,14,0,0
2,246100724610095,246100724610095+1827325+0,Grand Central,9562,1,,3,0,0
2,246100724610095,246100724610095+1827329+0,North White Plains,9563,0,,14,0,0
2,246100724610095,246100724610095+1827333+0,Grand Central,9566,1,,3,0,0
2,246100724610095,246100724610095+1827337+0,North White Plains,9567,0,,14,0,0
2,246100724610095,246100724610095+1827341+0,Grand Central,9570,1,,3,0,0
2,246100724610095,246100724610095+1827345+0,North White Plains,9571,0,,14,0,0
2,246100724610095,246100724610095+1827351+0,Grand Central,9574,1,,3,0,0
2,246100724610095,246100724610095+1827355+0,North White Plains,9575,0,,14,0,0
2,246100724610095,246100724610095+1827367+0,Grand Central,9600,1,,3,0,0
2,246100724610095,246100724610095+1827371+0,Grand Central,9602,1,,3,0,0
2,246100724610095,246100724610095+1827377+0,Southeast,9605,0,,14,0,0
2,246100724610095,246100724610095+1827381+0,Grand Central,9606,1,,3,0,0
2,246100724610095,246100724610095+1827385+0,Southeast,9607,0,,14,0,0
2,246100724610095,246100724610095+1827395+0,Southeast,9611,0,,14,0,0
2,246100724610095,246100724610095+1827399+0,Grand Central,9614,1,,3,0,0
2,246100724610095,246100724610095+1827403+0,Southeast,9615,0,,14,0,0
2,246100724610095,246100724610095+1827413+0,Grand Central,9618,1,,3,0,0
2,246100724610095,246100724610095+1827417+0,Southeast,9619,0,,14,0,0
2,246100724610095,246100724610095+1827431+0,Southeast,9623,0,,14,0,0
2,246100724610095,246100724610095+1827441+0,Grand Central,9626,1,,3,0,0
2,246100724610095,246100724610095+1827445+0,Southeast,9627,0,,14,0,0
2,246100724610095,246100724610095+1827455+0,Grand Central,9630,1,,3,0,0
2,246100724610095,246100724610095+1827469+0,Southeast,9635,0,,14,0,0
2,246100724610095,246100724610095+1827474+0,Grand Central,9638,1,,3,0,0
2,246100724610095,246100724610095+1827486+0,Grand Central,9642,1,,3,0,0
2,246100724610095,246100724610095+1827490+0,Southeast,9643,0,,14,0,0
2,246100724610095,246100724610095+1827503+0,Southeast,9647,0,,14,0,0
2,246100724610095,246100724610095+1827512+0,Grand Central,9650,1,,3,0,0
2,246100724610095,246100724610095+1827516+0,Southeast,9651,0,,14,0,0
2,246100724610095,246100724610095+1827525+0,Grand Central,9654,1,,3,0,0
2,246100724610095,246100724610095+1827529+0,Southeast,9655,0,,14,0,0
2,246100724610095,246100724610095+1827538+0,Grand Central,9658,1,,3,0,0
2,246100724610095,246100724610095+1827542+0,Southeast,9659,0,,14,0,0
2,246100724610095,246100724610095+1827546+0,Grand Central,9662,1,,3,0,0
2,246100724610095,246100724610095+1827550+0,Southeast,9663,0,,14,0,0
2,246100724610095,246100724610095+1827554+0,Grand Central,9666,1,,3,0,0
2,246100724610095,246100724610095+1827558+0,Southeast,9667,0,,14,0,0
2,246100724610095,246100724610095+1827562+0,Grand Central,9670,1,,3,0,0
2,246100724610095,246100724610095+1827566+0,Southeast,9671,0,,14,0,0
2,246100724610095,246100724610095+1827572+0,Grand Central,9674,1,,3,0,0
2,246100724610095,246100724610095+1827614+0,Wassaic,9907,0,,14,0,0
2,246100724610095,246100724610095+1827618+0,Southeast,9910,1,,3,0,0
2,246100724610095,246100724610095+1827622+0,Wassaic,9915,0,,14,0,0
2,246100724610095,246100724610095+1827626+0,Southeast,9918,1,,3,0,0
2,246100724610095,246100724610095+1827633+0,Wassaic,9923,0,,14,0,0
2,246100724610095,246100724610095+1827637+0,Southeast,9926,1,,3,0,0
2,246100724610095,246100724610095+1827641+0,Wassaic,9931,0,,14,0,0
2,246100724610095,246100724610095+1827645+0,Southeast,9934,1,,3,0,0
2,246100724610095,246100724610095+1827649+0,Wassaic,9939,0,,14,0,0
2,246100724610095,246100724610095+1827653+0,Southeast,9942,1,,3,0,0
2,246100724610095,246100724610095+1827657+0,Wassaic,9947,0,,14,0,0
2,246100724610095,246100724610095+1827663+0,Southeast,9950,1,,3,0,0
2,246100724610095,246100724610095+1827667+0,Wassaic,9955,0,,14,0,0
2,246100724610095,246100724610095+1827671+0,Southeast,9958,1,,3,0,0
2,246100724610095,246100724610095+1827675+0,Wassaic,9963,0,,14,0,0
2,246100724610095,246100724610095+1827679+0,Southeast,9966,1,,3,0,0
2,246100724610095,246100724610095+1827683+0,Southeast,9974,1,,3,0,0
1,246100724610095,246100724610095+1828000+0,Croton-Harmon,8715,0,,12,0,0
1,246100724610095,246100724610095+1828005+0,Grand Central,8722,1,,1,0,0
1,246100724610095,246100724610095+1828010+0,Grand Central,8724,1,,1,0,0
1,246100724610095,246100724610095+1828016+0,Grand Central,8726,1,,1,0,0
1,246100724610095,246100724610095+1828026+0,Croton-Harmon,8747,0,,12,0,0
1,246100724610095,246100724610095+1828031+0,Grand Central,8748,1,,1,0,0
1,246100724610095,246100724610095+1828048+0,Grand Central,8820,1,,1,0,0
2,246100724610095,246100724610095+1828059+0,Crestwood,9333,0,,14,0,0
2,246100724610095,246100724610095+1828069+0,Crestwood,9357,0,,14,0,0
2,246100724610095,246100724610095+1828081+0,Grand Central,9610,1,,3,0,0
2,246100724610095,246100724610095+1828092+0,Grand Central,9622,1,,3,0,0
2,246100724610095,246100724610095+1828097+0,Southeast,9631,0,,14,0,0
2,246100724610095,246100724610095+1828102+0,Southeast,9639,0,,14,0,0
2,246100724610095,246100724610095+1828107+0,Grand Central,9646,1,,3,0,0
3,246100724610096,246100724610096+1825113+0,Grand Central,6203,1,,5,0,0
3,246100724610096,246100724610096+1825162+0,Stamford,6306,0,,16,0,0
3,246100724610096,246100724610096+1825165+0,Grand Central,6307,1,,5,0,0
3,246100724610096,246100724610096+1825174+0,Stamford,6310,0,,16,0,0
3,246100724610096,246100724610096+1825177+0,Grand Central,6311,1,,5,0,0
3,246100724610096,246100724610096+1825186+0,Stamford,6314,0,,16,0,0
3,246100724610096,246100724610096+1825189+0,Grand Central,6315,1,,5,0,0
3,246100724610096,246100724610096+1825198+0,Stamford,6318,0,,16,0,0
3,246100724610096,246100724610096+1825201+0,Grand Central,6319,1,,5,0,0
3,246100724610096,246100724610096+1825213+0,Stamford,6322,0,,16,0,0
3,246100724610096,246100724610096+1825221+0,Stamford,6324,0,,16,0,0
3,246100724610096,246100724610096+1825229+0,Stamford,6326,0,,16,0,0
3,246100724610096,246100724610096+1825237+0,Stamford,6328,0,,16,0,0
3,246100724610096,246100724610096+1825249+0,Stamford,6330,0,,16,0,0
3,246100724610096,246100724610096+1825257+0,Stamford,6332,0,,16,0,0
3,246100724610096,246100724610096+1825265+0,Stamford,6334,0,,16,0,0
3,246100724610096,246100724610096+1825273+0,Stamford,6336,0,,16,0,0
3,246100724610096,246100724610096+1825281+0,Stamford,6338,0,,16,0,0
3,246100724610096,246100724610096+1825292+0,Stamford,6340,0,,16,0,0
3,246100724610096,246100724610096+1825300+0,Stamford,6342,0,,16,0,0
3,246100724610096,246100724610096+1825308+0,Stamford,6344,0,,16,0,0
3,246100724610096,246100724610096+1825316+0,Stamford,6346,0,,16,0,0
3,246100724610096,246100724610096+1825335+0,Stamford,6350,0,,16,0,0
3,246100724610096,246100724610096+1825351+0,Stamford,6354,0,,16,0,0
3,246100724610096,246100724610096+1825367+0,Stamford,6358,0,,16,0,0
3,246100724610096,246100724610096+1825384+0,Stamford,6362,0,,16,0,0
3,246100724610096,246100724610096+1825396+0,Stamford,6366,0,,16,0,0
3,246100724610096,246100724610096+1825407+0,Stamford,6370,0,,16,0,0
3,246100724610096,246100724610096+1825417+0,Stamford,6374,0,,16,0,0
3,246100724610096,246100724610096+1825473+0,New Haven,6504,0,,16,0,0
3,246100724610096,246100724610096+1825481+0,New Haven,6506,0,,16,0,0
3,246100724610096,246100724610096+1825494+0,New Haven,6510,0,,16,0,0
3,246100724610096,246100724610096+1825499+0,Grand Central,6511,1,,5,0,0
3,246100724610096,246100724610096+1825506+0,New Haven,6514,0,,16,0,0
3,246100724610096,246100724610096+1825520+0,New Haven,6518,0,,16,0,0
3,246100724610096,246100724610096+1825537+0,New Haven,6522,0,,16,0,0
3,246100724610096,246100724610096+1825553+0,New Haven,6526,0,,16,0,0
3,246100724610096,246100724610096+1825572+0,New Haven,6530,0,,16,0,0
3,246100724610096,246100724610096+1825588+0,New Haven,6534,0,,16,0,0
3,246100724610096,246100724610096+1825604+0,New Haven,6538,0,,16,0,0
3,246100724610096,246100724610096+1825620+0,New Haven,6542,0,,16,0,0
3,246100724610096,246100724610096+1825638+0,New Haven,6546,0,,16,0,0
3,246100724610096,246100724610096+1825657+0,New Haven,6550,0,,16,0,0
3,246100724610096,246100724610096+1825675+0,New Haven,6554,0,,16,0,0
3,246100724610096,246100724610096+1825693+0,New Haven,6558,0,,16,0,0
3,246100724610096,246100724610096+1825710+0,New Haven,6562,0,,16,0,0
3,246100724610096,246100724610096+1825722+0,New Haven,6566,0,,16,0,0
3,246100724610096,246100724610096+1825737+0,New Haven,6570,0,,16,0,0
4,246100724610096,246100724610096+1825786+0,New Canaan,6704,0,,19,0,0
4,246100724610096,246100724610096+1825794+0,New Canaan,6706,0,,19,0,0
4,246100724610096,246100724610096+1825805+0,New Canaan,6710,0,,19,0,0
4,246100724610096,246100724610096+1825813+0,New Canaan,6714,0,,19,0,0
4,246100724610096,246100724610096+1825821+0,New Canaan,6718,0,,19,0,0
4,246100724610096,246100724610096+1825832+0,New Canaan,6722,0,,19,0,0
4,246100724610096,246100724610096+1825840+0,New Canaan,6726,0,,19,0,0
4,246100724610096,246100724610096+1825851+0,New Canaan,6730,0,,19,0,0
4,246100724610096,246100724610096+1825859+0,New Canaan,6734,0,,19,0,0
4,246100724610096,246100724610096+1825867+0,New Canaan,6738,0,,19,0,0
4,246100724610096,246100724610096+1825878+0,New Canaan,6742,0,,19,0,0
4,246100724610096,246100724610096+1825886+0,New Canaan,6746,0,,19,0,0
4,246100724610096,246100724610096+1825894+0,New Canaan,6750,0,,19,0,0
4,246100724610096,246100724610096+1825902+0,New Canaan,6754,0,,19,0,0
4,246100724610096,246100724610096+1825910+0,New Canaan,6758,0,,19,0,0
4,246100724610096,246100724610096+1825921+0,New Canaan,6762,0,,19,0,0
4,246100724610096,246100724610096+1825929+0,New Canaan,6766,0,,19,0,0
5,246100724610096,246100724610096+1825965+0,Danbury,6810,0,,21,0,0
5,246100724610096,246100724610096+1825973+0,Danbury,6822,0,,21,0,0
5,246100724610096,246100724610096+1825985+0,Danbury,6834,0,,21,0,0
5,246100724610096,246100724610096+1825996+0,Danbury,6846,0,,21,0,0
5,246100724610096,246100724610096+1826011+0,Danbury,6862,0,,21,0,0
6,246100724610096,246100724610096+1826032+0,Waterbury,6906,0,,22,0,0
6,246100724610096,246100724610096+1826043+0,Waterbury,6918,0,,22,0,0
6,246100724610096,246100724610096+1826055+0,Waterbury,6930,0,,22,0,0
6,246100724610096,246100724610096+1826063+0,Waterbury,6942,0,,22,0,0
6,246100724610096,246100724610096+1826074+0,Waterbury,6954,0,,22,0,0
6,246100724610096,246100724610096+1826085+0,Waterbury,6966,0,,22,0,0
1,246100724610096,246100724610096+1826497+0,Grand Central,8700,1,,1,0,0
1,246100724610096,246100724610096+1826504+0,Grand Central,8702,1,,1,0,0
1,246100724610096,246100724610096+1826507+0,Grand Central,8704,1,,1,0,0
1,246100724610096,246100724610096+1826511+0,Croton-Harmon,8705,0,,12,0,0
1,246100724610096,246100724610096+1826514+0,Grand Central,8706,1,,1,0,0
1,246100724610096,246100724610096+1826517+0,Croton-Harmon,8707,0,,12,0,0
1,246100724610096,246100724610096+1826521+0,Grand Central,8708,1,,1,0,0
1,246100724610096,246100724610096+1826526+0,Grand Central,8710,1,,1,0,0
1,246100724610096,246100724610096+1826529+0,Croton-Harmon,8711,0,,12,0,0
1,246100724610096,246100724610096+1826533+0,Grand Central,8712,1,,1,0,0
1,246100724610096,246100724610096+1826538+0,Grand Central,8714,1,,1,0,0
1,246100724610096,246100724610096+1826546+0,Grand Central,8716,1,,1,0,0
1,246100724610096,246100724610096+1826549+0,Croton-Harmon,8717,0,,12,0,0
1,246100724610096,246100724610096+1826552+0,Grand Central,8718,1,,1,0,0
1,246100724610096,246100724610096+1826556+0,Croton-Harmon,8719,0,,12,0,0
1,246100724610096,246100724610096+1826560+0,Grand Central,8720,1,,1,0,0
1,246100724610096,246100724610096+1826588+0,Croton-Harmon,8727,0,,12,0,0
1,246100724610096,246100724610096+1826592+0,Grand Central,8728,1,,1,0,0
1,246100724610096,246100724610096+1826606+0,Croton-Harmon,8731,0,,12,0,0
1,246100724610096,246100724610096+1826610+0,Grand Central,8732,1,,1,0,0
1,246100724610096,246100724610096+1826624+0,Croton-Harmon,8735,0,,12,0,0
1,246100724610096,246100724610096+1826628+0,Grand Central,8736,1,,1,0,0
1,246100724610096,246100724610096+1826633+0,Croton-Harmon,8737,0,,12,0,0
1,246100724610096,246100724610096+1826642+0,Croton-Harmon,8739,0,,12,0,0
1,246100724610096,246100724610096+1826649+0,Grand Central,8740,1,,1,0,0
1,246100724610096,246100724610096+1826654+0,Croton-Harmon,8741,0,,12,0,0
1,246100724610096,246100724610096+1826662+0,Croton-Harmon,8743,0,,12,0,0
1,246100724610096,246100724610096+1826666+0,Grand Central,8744,1,,1,0,0
1,246100724610096,246100724610096+1826698+0,Croton-Harmon,8751,0,,12,0,0
1,246100724610096,246100724610096+1826702+0,Grand Central,8752,1,,1,0,0
1,246100724610096,246100724610096+1826717+0,Croton-Harmon,8755,0,,12,0,0
1,246100724610096,246100724610096+1826721+0,Grand Central,8756,1,,1,0,0
1,246100724610096,246100724610096+1826731+0,Grand Central,8758,1,,1,0,0
1,246100724610096,246100724610096+1826735+0,Croton-Harmon,8759,0,,12,0,0
1,246100724610096,246100724610096+1826742+0,Grand Central,8760,1,,1,0,0
1,246100724610096,246100724610096+1826746+0,Croton-Harmon,8761,0,,12,0,0
1,246100724610096,246100724610096+1826750+0,Grand Central,8762,1,,1,0,0
1,246100724610096,246100724610096+1826754+0,Croton-Harmon,8763,0,,12,0,0
1,246100724610096,246100724610096+1826758+0,Grand Central,8764,1,,1,0,0
1,246100724610096,246100724610096+1826761+0,Croton-Harmon,8765,0,,12,0,0
1,246100724610096,246100724610096+1826763+0,Grand Central,8766,1,,1,0,0
1,246100724610096,246100724610096+1826766+0,Croton-Harmon,8767,0,,12,0,0
1,246100724610096,246100724610096+1826770+0,Grand Central,8768,1,,1,0,0
1,246100724610096,246100724610096+1826774+0,Croton-Harmon,8769,0,,12,0,0
1,246100724610096,246100724610096+1826781+0,Croton-Harmon,8771,0,,12,0,0
1,246100724610096,246100724610096+1826785+0,Grand Central,8772,1,,1,0,0
1,246100724610096,246100724610096+1826789+0,Grand Central,8776,1,,1,0,0
1,246100724610096,246100724610096+1826816+0,Grand Central,8802,1,,1,0,0
1,246100724610096,246100724610096+1826820+0,Poughkeepsie,8805,0,,12,0,0
1,246100724610096,246100724610096+1826824+0,Poughkeepsie,8807,0,,12,0,0
1,246100724610096,246100724610096+1826828+0,Grand Central,8808,1,,1,0,0
1,246100724610096,246100724610096+1826836+0,Poughkeepsie,8811,0,,12,0,0
1,246100724610096,246100724610096+1826840+0,Grand Central,8812,1,,1,0,0
1,246100724610096,246100724610096+1826844+0,Poughkeepsie,8815,0,,12,0,0
1,246100724610096,246100724610096+1826848+0,Grand Central,8816,1,,1,0,0
1,246100724610096,246100724610096+1826870+0,Grand Central,8824,1,,1,0,0
1,246100724610096,246100724610096+1826885+0,Grand Central,8828,1,,1,0,0
1,246100724610096,246100724610096+1826899+0,Grand Central,8832,1,,1,0,0
1,246100724610096,246100724610096+1826909+0,Grand Central,8836,1,,1,0,0
1,246100724610096,246100724610096+1826913+0,Poughkeepsie,8839,0,,12,0,0
1,246100724610096,246100724610096+1826918+0,Grand Central,8840,1,,1,0,0
1,246100724610096,246100724610096+1826924+0,Poughkeepsie,8843,0,,12,0,0
1,246100724610096,246100724610096+1826928+0,Grand Central,8844,1,,1,0,0
1,246100724610096,246100724610096+1826942+0,Poughkeepsie,8847,0,,12,0,0
1,246100724610096,246100724610096+1826947+0,Grand Central,8848,1,,1,0,0
1,246100724610096,246100724610096+1826957+0,Poughkeepsie,8851,0,,12,0,0
1,246100724610096,246100724610096+1826962+0,Grand Central,8852,1,,1,0,0
1,246100724610096,246100724610096+1826967+0,Poughkeepsie,8855,0,,12,0,0
1,246100724610096,246100724610096+1826972+0,Grand Central,8856,1,,1,0,0
1,246100724610096,246100724610096+1826976+0,Poughkeepsie,8859,0,,12,0,0
1,246100724610096,246100724610096+1826984+0,Grand Central,8860,1,,1,0,0
1,246100724610096,246100724610096+1826988+0,Poughkeepsie,8863,0,,12,0,0
1,246100724610096,246100724610096+1826992+0,Grand Central,8864,1,,1,0,0
1,246100724610096,246100724610096+1826996+0,Poughkeepsie,8867,0,,12,0,0
1,246100724610096,246100724610096+1827000+0,Grand Central,8868,1,,1,0,0
1,246100724610096,246100724610096+1827007+0,Poughkeepsie,8871,0,,12,0,0
1,246100724610096,246100724610096+1827011+0,Grand Central,8872,1,,1,0,0
1,246100724610096,246100724610096+1827015+0,Croton-Harmon,8876,1,,1,0,0
1,246100724610096,246100724610096+1827023+0,Croton-Harmon,8898,1,,1,0,0
2,246100724610096,246100724610096+1827069+0,Grand Central,9308,1,,3,0,0
2,246100724610096,246100724610096+1827071+0,Crestwood,9309,0,,14,0,0
2,246100724610096,246100724610096+1827073+0,Grand Central,9312,1,,3,0,0
2,246100724610096,246100724610096+1827075+0,Crestwood,9313,0,,14,0,0
2,246100724610096,246100724610096+1827077+0,Grand Central,9316,1,,3,0,0
2,246100724610096,246100724610096+1827080+0,Crestwood,9317,0,,14,0,0
2,246100724610096,246100724610096+1827084+0,Grand Central,9320,1,,3,0,0
2,246100724610096,246100724610096+1827096+0,Crestwood,9325,0,,14,0,0
2,246100724610096,246100724610096+1827100+0,Grand Central,9328,1,,3,0,0
2,246100724610096,246100724610096+1827104+0,Crestwood,9329,0,,14,0,0
2,246100724610096,246100724610096+1827111+0,Grand Central,9332,1,,3,0,0
2,246100724610096,246100724610096+1827124+0,Crestwood,9337,0,,14,0,0
2,246100724610096,246100724610096+1827131+0,Grand Central,9340,1,,3,0,0
2,246100724610096,246100724610096+1827135+0,Crestwood,9341,0,,14,0,0
2,246100724610096,246100724610096+1827139+0,Grand Central,9344,1,,3,0,0
2,246100724610096,246100724610096+1827143+0,Crestwood,9345,0,,14,0,0
2,246100724610096,246100724610096+1827147+0,Grand Central,9348,1,,3,0,0
2,246100724610096,246100724610096+1827159+0,Crestwood,9353,0,,14,0,0
2,246100724610096,246100724610096+1827172+0,Grand Central,9360,1,,3,0,0
2,246100724610096,246100724610096+1827196+0,Grand Central,9500,1,,3,0,0
2,246100724610096,246100724610096+1827199+0,Grand Central,9502,1,,3,0,0
2,246100724610096,246100724610096+1827202+0,Grand Central,9504,1,,3,0,0
2,246100724610096,246100724610096+1827205+0,Grand Central,9506,1,,3,0,0
2,246100724610096,246100724610096+1827209+0,North White Plains,9507,0,,14,0,0
2,246100724610096,246100724610096+1827213+0,Grand Central,9510,1,,3,0,0
2,246100724610096,246100724610096+1827217+0,North White Plains,9511,0,,14,0,0
2,246100724610096,246100724610096+1827221+0,Grand Central,9514,1,,3,0,0
2,246100724610096,246100724610096+1827225+0,North White Plains,9515,0,,14,0,0
2,246100724610096,246100724610096+1827229+0,Grand Central,9518,1,,3,0,0
2,246100724610096,246100724610096+1827233+0,North White Plains,9519,0,,14,0,0
2,246100724610096,246100724610096+1827237+0,Grand Central,9522,1,,3,0,0
2,246100724610096,246100724610096+1827245+0,Grand Central,9526,1,,3,0,0
2,246100724610096,246100724610096+1827265+0,Grand Central,9534,1,,3,0,0
2,246100724610096,246100724610096+1827273+0,Grand Central,9538,1,,3,0,0
2,246100724610096,246100724610096+1827277+0,North White Plains,9539,0,,14,0,0
2,246100724610096,246100724610096+1827281+0,Grand Central,9542,1,,3,0,0
2,246100724610096,246100724610096+1827285+0,North White Plains,9543,0,,14,0,0
2,246100724610096,246100724610096+1827289+0,Grand Central,9546,1,,3,0,0
2,246100724610096,246100724610096+1827293+0,North White Plains,9547,0,,14,0,0
2,246100724610096,246100724610096+1827297+0,Grand Central,9550,1,,3,0,0
2,246100724610096,246100724610096+1827301+0,North White Plains,9551,0,,14,0,0
2,246100724610096,246100724610096+1827305+0,Grand Central,9554,1,,3,0,0
2,246100724610096,246100724610096+1827309+0,North White Plains,9555,0,,14,0,0
2,246100724610096,246100724610096+1827318+0,North White Plains,9559,0,,14,0,0
2,246100724610096,246100724610096+1827325+0,Grand Central,9562,1,,3,0,0
2,246100724610096,246100724610096+1827329+0,North White Plains,9563,0,,14,0,0
2,246100724610096,246100724610096+1827333+0,Grand Central,9566,1,,3,0,0
2,246100724610096,246100724610096+1827337+0,North White Plains,9567,0,,14,0,0
2,246100724610096,246100724610096+1827341+0,Grand Central,9570,1,,3,0,0
2,246100724610096,246100724610096+1827345+0,North White Plains,9571,0,,14,0,0
2,246100724610096,246100724610096+1827351+0,Grand Central,9574,1,,3,0,0
2,246100724610096,246100724610096+1827355+0,North White Plains,9575,0,,14,0,0
2,246100724610096,246100724610096+1827367+0,Grand Central,9600,1,,3,0,0
2,246100724610096,246100724610096+1827371+0,Grand Central,9602,1,,3,0,0
2,246100724610096,246100724610096+1827377+0,Southeast,9605,0,,14,0,0
2,246100724610096,246100724610096+1827381+0,Grand Central,9606,1,,3,0,0
2,246100724610096,246100724610096+1827385+0,Southeast,9607,0,,14,0,0
2,246100724610096,246100724610096+1827395+0,Southeast,9611,0,,14,0,0
2,246100724610096,246100724610096+1827399+0,Grand Central,9614,1,,3,0,0
2,246100724610096,246100724610096+1827403+0,Southeast,9615,0,,14,0,0
2,246100724610096,246100724610096+1827413+0,Grand Central,9618,1,,3,0,0
2,246100724610096,246100724610096+1827417+0,Southeast,9619,0,,14,0,0
2,246100724610096,246100724610096+1827431+0,Southeast,9623,0,,14,0,0
2,246100724610096,246100724610096+1827441+0,Grand Central,9626,1,,3,0,0
2,246100724610096,246100724610096+1827445+0,Southeast,9627,0,,14,0,0
2,246100724610096,246100724610096+1827455+0,Grand Central,9630,1,,3,0,0
2,246100724610096,246100724610096+1827469+0,Southeast,9635,0,,14,0,0
2,246100724610096,246100724610096+1827474+0,Grand Central,9638,1,,3,0,0
2,246100724610096,246100724610096+1827486+0,Grand Central,9642,1,,3,0,0
2,246100724610096,246100724610096+1827490+0,Southeast,9643,0,,14,0,0
2,246100724610096,246100724610096+1827503+0,Southeast,9647,0,,14,0,0
2,246100724610096,246100724610096+1827512+0,Grand Central,9650,1,,3,0,0
2,246100724610096,246100724610096+1827516+0,Southeast,9651,0,,14,0,0
2,246100724610096,246100724610096+1827525+0,Grand Central,9654,1,,3,0,0
2,246100724610096,246100724610096+1827529+0,Southeast,9655,0,,14,0,0
2,246100724610096,246100724610096+1827538+0,Grand Central,9658,1,,3,0,0
2,246100724610096,246100724610096+1827542+0,Southeast,9659,0,,14,0,0
2,246100724610096,246100724610096+1827546+0,Grand Central,9662,1,,3,0,0
2,246100724610096,246100724610096+1827550+0,Southeast,9663,0,,14,0,0
2,246100724610096,246100724610096+1827554+0,Grand Central,9666,1,,3,0,0
2,246100724610096,246100724610096+1827558+0,Southeast,9667,0,,14,0,0
2,246100724610096,246100724610096+1827562+0,Grand Central,9670,1,,3,0,0
2,246100724610096,246100724610096+1827566+0,Southeast,9671,0,,14,0,0
2,246100724610096,246100724610096+1827572+0,Grand Central,9674,1,,3,0,0
2,246100724610096,246100724610096+1827614+0,Wassaic,9907,0,,14,0,0
2,246100724610096,246100724610096+1827618+0,Southeast,9910,1,,3,0,0
2,246100724610096,246100724610096+1827622+0,Wassaic,9915,0,,14,0,0
2,246100724610096,246100724610096+1827626+0,Southeast,9918,1,,3,0,0
2,246100724610096,246100724610096+1827633+0,Wassaic,9923,0,,14,0,0
2,246100724610096,246100724610096+1827637+0,Southeast,9926,1,,3,0,0
2,246100724610096,246100724610096+1827641+0,Wassaic,9931,0,,14,0,0
2,246100724610096,246100724610096+1827645+0,Southeast,9934,1,,3,0,0
2,246100724610096,246100724610096+1827649+0,Wassaic,9939,0,,14,0,0
2,246100724610096,246100724610096+1827653+0,Southeast,9942,1,,3,0,0
2,246100724610096,246100724610096+1827657+0,Wassaic,9947,0,,14,0,0
2,246100724610096,246100724610096+1827663+0,Southeast,9950,1,,3,0,0
2,246100724610096,246100724610096+1827667+0,Wassaic,9955,0,,14,0,0
2,246100724610096,246100724610096+1827671+0,Southeast,9958,1,,3,0,0
2,246100724610096,246100724610096+1827675+0,Wassaic,9963,0,,14,0,0
2,246100724610096,246100724610096+1827679+0,Southeast,9966,1,,3,0,0
2,246100724610096,246100724610096+1827683+0,Southeast,9974,1,,3,0,0
1,246100724610096,246100724610096+1828000+0,Croton-Harmon,8715,0,,12,0,0
1,246100724610096,246100724610096+1828005+0,Grand Central,8722,1,,1,0,0
1,246100724610096,246100724610096+1828010+0,Grand Central,8724,1,,1,0,0
1,246100724610096,246100724610096+1828016+0,Grand Central,8726,1,,1,0,0
1,246100724610096,246100724610096+1828026+0,Croton-Harmon,8747,0,,12,0,0
